,small_cars,large_cars
1914,1,0
1915,1,0
1916,1,1
1917,1,1
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,1,0
1923,1,0
1924,1,0
1925,1,0
1926,0,1
1927,0,1
1928,0,1
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,1,0
1937,1,0
1938,1,0
1939,0,0
1940,0,1
1941,0,1
1942,0,1
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,1,0
1948,1,0
1949,1,0
1950,3,0
1951,3,0
1952,2,0
1953,1,1
1954,1,1
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,2,0
1960,2,0
1961,2,0
1962,2,1
1963,2,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,1
1971,0,1
1972,1,0
1973,0,1
1974,0,1
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,1,0
1982,1,0
1983,1,1
1984,1,1
1985,1,0
1986,1,0
1987,2,0
1988,1,0
1989,2,0
1990,2,1
1991,1,1
1992,0,2
1993,0,2
1994,1,1
1995,1,0
1996,1,1
1997,1,1
1998,1,0
1999,1,0
2000,2,0
2001,3,0
2002,2,0
2003,3,0
2004,2,0
2005,1,0
2006,0,1
2007,1,0
2008,0,0
2009,1,0
2010,1,0
2011,1,0
2012,1,0
2013,2,0
2014,1,0
2015,1,0
2016,1,0
2017,1,0
2018,1,0
2019,0,0
2020,0,0
2021,1,1
2022,1,0
2023,1,0
2024,0,0
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,1,0
2032,1,0
2033,2,0
2034,1,0
2035,2,0
2036,2,0
2037,2,0
2038,1,1
2039,1,0
2040,0,0
2041,0,0
2042,0,0
2043,1,0
2044,1,0
2045,2,0
2046,1,0
2047,1,0
2048,1,0
2049,2,1
2050,1,0
2051,1,0
2052,0,0
2053,0,0
2054,1,0
2055,1,0
2056,1,0
2057,1,0
2058,1,0
2059,1,0
2060,0,0
2061,1,0
2062,1,0
2063,1,0
2064,1,0
2065,1,0
2066,1,1
2067,1,0
2068,1,0
2069,1,0
2070,0,0
2071,1,0
2072,1,0
2073,1,0
2074,2,0
2075,2,0
2076,2,0
2077,2,0
2078,2,0
2079,3,0
2080,2,0
2081,3,0
2082,3,0
2083,4,0
2084,3,0
2085,5,1
2086,5,0
2087,6,0
2088,6,0
2089,5,0
2090,5,0
2091,6,0
2092,5,1
2093,5,0
2094,6,0
2095,5,0
2096,5,0
2097,6,0
2098,6,0
2099,5,0
2100,5,1
2101,3,1
2102,3,1
2103,3,1
2104,2,1
2105,3,1
2106,4,1
2107,3,1
2108,3,3
2109,3,2
2110,3,2
2111,5,1
2112,5,1
2113,7,1
2114,5,1
2115,5,1
2116,4,1
2117,5,1
2118,1,2
2119,2,1
2120,1,3
2121,1,1
2122,1,1
2123,3,1
2124,2,1
2125,3,2
2126,3,0
2127,3,0
2128,4,1
2129,4,1
2130,3,2
2131,3,1
2132,3,1
2133,6,1
2134,5,0
2135,5,0
2136,5,0
2137,4,0
2138,3,0
2139,4,0
2140,3,0
2141,4,0
2142,4,0
2143,4,0
2144,3,0
2145,3,1
2146,4,1
2147,3,0
2148,3,1
2149,3,2
2150,2,2
2151,1,2
2152,1,2
2153,1,1
2154,1,1
2155,1,1
2156,2,1
2157,3,1
2158,3,0
2159,3,0
2160,5,0
2161,6,0
2162,5,0
2163,4,1
2164,4,0
2165,5,0
2166,6,0
2167,6,0
2168,5,0
2169,5,0
2170,4,1
2171,3,2
2172,2,0
2173,1,0
2174,2,0
2175,2,1
2176,2,1
2177,2,1
2178,1,2
2179,1,2
2180,2,2
2181,2,3
2182,3,1
2183,2,1
2184,2,1
2185,3,2
2186,4,2
2187,3,3
2188,3,1
2189,4,1
2190,3,1
2191,3,1
2192,5,1
2193,3,0
2194,2,1
2195,0,2
2196,0,1
2197,0,1
2198,0,1
2199,0,1
2200,1,1
2201,1,0
2202,1,0
2203,1,0
2204,1,0
2205,3,0
2206,3,0
2207,2,0
2208,1,0
2209,2,0
2210,2,1
2211,1,1
2212,1,1
2213,3,1
2214,4,1
2215,3,0
2216,3,0
2217,3,0
2218,3,0
2219,3,0
2220,3,1
2221,2,0
2222,2,1
2223,2,0
2224,3,0
2225,2,0
2226,2,0
2227,2,0
2228,2,0
2229,1,0
2230,1,0
2231,1,2
2232,2,1
2233,1,1
2234,1,1
2235,2,1
2236,2,1
2237,1,1
2238,1,0
2239,3,0
2240,3,0
2241,3,0
2242,3,0
2243,3,0
2244,4,0
2245,5,0
2246,4,0
2247,3,1
2248,2,0
2249,4,0
2250,3,1
2251,4,1
2252,4,0
2253,5,0
2254,6,0
2255,5,0
2256,5,0
2257,6,0
2258,5,0
2259,4,0
2260,4,0
2261,5,0
2262,4,0
2263,4,0
2264,4,0
2265,6,0
2266,5,0
2267,6,0
2268,4,0
2269,6,0
2270,6,0
2271,5,0
2272,5,0
2273,6,0
2274,4,0
2275,4,0
2276,3,0
2277,5,0
2278,6,0
2279,5,0
2280,3,0
2281,3,0
2282,3,0
2283,2,0
2284,2,0
2285,2,0
2286,2,0
2287,1,0
2288,3,0
2289,1,0
2290,2,0
2291,2,0
2292,2,0
2293,2,0
2294,3,0
2295,3,0
2296,3,0
2297,2,0
2298,2,0
2299,1,0
2300,1,0
2301,1,1
2302,1,0
2303,0,0
2304,0,0
2305,0,0
2306,0,0
2307,0,0
2308,0,0
2309,0,0
2310,0,0
2311,0,0
2312,1,0
2313,1,0
2314,1,0
2315,1,0
2316,0,0
2317,1,0
2318,0,0
2319,0,0
2320,2,0
2321,2,0
2322,2,0
2323,1,0
2324,1,0
2325,0,0
2326,0,0
2327,0,0
2328,0,0
2329,0,0
2330,0,0
2331,0,0
2332,0,0
2333,0,0
2334,0,0
2335,0,0
2336,0,0
2337,0,0
2338,0,0
2339,0,0
2340,0,0
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2345,0,0
2346,0,0
2347,0,0
2348,0,0
2349,0,0
2350,1,0
2351,2,0
2352,2,0
2353,0,0
2354,1,1
2355,1,0
2356,1,1
2357,1,1
2358,2,0
2359,2,0
2360,1,1
2361,1,0
2362,0,1
2363,0,0
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,0,0
2370,0,0
2371,0,0
2372,0,0
2373,0,0
2374,0,0
2375,1,0
2376,1,0
2377,1,0
2378,1,0
2379,1,0
2380,1,0
2381,1,0
2382,1,0
2383,1,0
2384,0,0
2385,2,1
2386,2,0
2387,2,0
2388,2,0
2389,2,0
2390,0,0
2391,0,0
2392,0,0
2393,0,0
2394,0,0
2395,0,0
2396,0,0
2397,0,0
2398,0,0
2399,0,0
2400,0,0
2401,2,0
2402,2,0
2403,2,0
2404,1,1
2405,0,0
2406,0,0
2407,1,0
2408,1,1
2409,0,1
2410,1,0
2411,1,0
2412,0,0
2413,0,0
2414,0,0
2415,1,0
2416,1,0
2417,1,0
2418,1,0
2419,1,1
2420,1,0
2421,0,0
2422,0,0
2423,0,0
2424,1,0
2425,1,0
2426,1,0
2427,1,0
2428,1,0
2429,2,0
2430,1,0
2431,1,0
2432,2,0
2433,2,0
2434,2,0
2435,2,0
2436,1,0
2437,0,0
2438,0,0
2439,0,0
2440,0,0
2441,0,0
2442,0,0
2443,0,0
2444,1,0
2445,1,0
2446,1,0
2447,2,0
2448,2,0
2449,1,0
2450,1,0
2451,1,0
2452,0,0
2453,0,0
2454,0,0
2455,1,1
2456,1,0
2457,2,0
2458,2,0
2459,3,0
2460,1,0
2461,0,0
2462,0,0
2463,0,0
2464,0,0
2465,0,0
2466,1,0
2467,1,0
2468,1,0
2469,1,0
2470,0,0
2471,0,0
2472,0,0
2473,0,0
2474,0,0
2475,0,0
2476,0,0
2477,0,0
2478,0,0
2479,0,0
2480,0,0
2481,0,0
2482,1,0
2483,1,0
2484,1,0
2485,0,0
2486,0,0
2487,0,0
2488,1,0
2489,1,0
2490,2,0
2491,2,0
2492,1,1
2493,0,0
2494,0,0
2495,0,0
2496,0,0
2497,0,0
2498,0,0
2499,0,0
2500,0,0
2501,1,0
2502,1,0
2503,1,0
2504,0,0
2505,0,0
2506,0,0
2507,0,0
2508,0,0
2509,0,0
2510,0,0
2511,0,0
2512,1,0
2513,1,0
2514,1,0
2515,1,0
2516,1,0
2517,1,0
2518,0,0
2519,0,0
2520,0,0
2521,0,0
2522,0,0
2523,0,0
2524,0,0
2525,0,0
2526,0,0
2527,1,0
2528,1,0
2529,1,0
2530,1,0
2531,1,0
2532,0,0
2533,0,0
2534,0,0
2535,1,0
2536,0,1
2537,0,1
2538,0,1
2539,0,2
2540,0,0
2541,0,0
2542,0,0
2543,0,0
2544,0,0
2545,0,0
2546,0,0
2547,0,0
2548,0,0
2549,0,0
2550,0,0
2551,0,0
2552,0,0
2553,0,0
2554,0,0
2555,0,0
2556,0,0
2557,0,0
2558,0,0
2559,0,0
2560,0,0
2561,0,1
2562,0,1
2563,0,1
2564,0,0
2565,1,0
2566,1,0
2567,1,0
2568,1,0
2569,0,0
2570,0,0
2571,0,0
2572,0,0
2573,1,0
2574,1,0
2575,1,0
2576,1,0
2577,1,0
2578,1,0
2579,1,0
2580,0,0
2581,1,0
2582,1,0
2583,1,0
2584,1,0
2585,0,1
2586,0,0
2587,0,0
2588,0,0
2589,0,0
2590,0,0
2591,0,0
2592,0,0
2593,0,0
2594,1,0
2595,1,0
2596,1,0
2597,1,0
2598,1,0
2599,2,0
2600,1,0
2601,2,0
2602,3,0
2603,2,0
2604,2,1
2605,2,2
2606,1,2
2607,1,1
2608,0,1
2609,1,0
2610,1,0
2611,1,1
2612,1,1
2613,1,1
2614,1,0
2615,2,0
2616,2,0
2617,1,0
2618,1,0
2619,2,0
2620,2,0
2621,1,0
2622,1,0
2623,1,1
2624,1,1
2625,1,1
2626,1,1
2627,3,0
2628,2,1
2629,3,0
2630,2,0
2631,2,0
2632,0,0
2633,1,0
2634,1,0
2635,1,0
2636,1,1
2637,2,0
2638,2,0
2639,3,0
2640,3,0
2641,3,1
2642,1,0
2643,1,0
2644,1,0
2645,0,0
2646,0,0
2647,0,0
2648,0,0
2649,1,0
2650,1,0
2651,2,0
2652,3,0
2653,3,1
2654,2,1
2655,2,0
2656,2,0
2657,2,0
2658,1,0
2659,1,0
2660,0,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,0,0
2666,1,0
2667,1,0
2668,1,0
2669,1,0
2670,1,0
2671,1,0
2672,1,0
2673,1,0
2674,1,0
2675,2,0
2676,1,0
2677,0,0
2678,2,0
2679,2,0
2680,1,0
2681,1,0
2682,1,0
2683,0,0
2684,0,0
2685,1,0
2686,1,0
2687,1,0
2688,0,0
2689,0,0
2690,0,0
2691,0,0
2692,0,0
2693,0,0
2694,0,0
2695,0,0
2696,0,0
2697,0,0
2698,0,0
2699,0,0
2700,0,0
2701,0,0
2702,0,0
2703,0,0
2704,0,0
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,0,0
2713,0,0
2714,0,0
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,0,0
2720,0,0
2721,0,0
2722,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,0,0
2728,0,0
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2734,0,0
2735,1,0
2736,1,0
2737,0,0
2738,1,0
2739,1,0
2740,1,0
2741,1,0
2742,3,0
2743,3,0
2744,2,0
2745,2,0
2746,1,1
2747,2,0
2748,0,0
2749,0,1
2750,0,1
2751,0,1
2752,0,1
2753,1,1
2754,1,0
2755,2,0
2756,2,0
2757,0,0
2758,0,0
2759,0,0
2760,1,0
2761,1,0
2762,2,0
2763,1,1
2764,2,0
2765,2,1
2766,2,0
2767,3,1
2768,2,0
2769,3,0
2770,3,0
2771,3,0
2772,2,1
2773,2,0
2774,0,0
2775,1,0
2776,1,0
2777,1,1
2778,1,1
2779,0,1
2780,1,0
2781,0,0
2782,1,0
2783,1,0
2784,1,0
2785,1,1
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,0
2791,1,0
2792,1,0
2793,1,1
2794,1,0
2795,1,0
2796,0,0
2797,0,0
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,0,0
2804,0,0
2805,0,0
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,1
2815,0,1
2816,0,1
2817,0,0
2818,1,0
2819,2,0
2820,2,1
2821,0,2
2822,0,1
2823,0,1
2824,0,1
2825,0,1
2826,0,0
2827,0,0
2828,1,0
2829,1,0
2830,2,0
2831,1,1
2832,1,1
2833,3,0
2834,3,0
2835,4,0
2836,2,0
2837,1,0
2838,1,0
2839,1,1
2840,2,0
2841,1,0
2842,1,0
2843,1,0
2844,1,0
2845,0,0
2846,0,0
2847,0,0
2848,1,1
2849,2,0
2850,2,0
2851,2,0
2852,2,0
2853,2,0
2854,1,0
2855,1,0
2856,2,0
2857,2,0
2858,1,1
2859,0,0
2860,1,1
2861,0,1
2862,1,2
2863,1,0
2864,1,1
2865,0,0
2866,0,0
2867,1,0
2868,1,0
2869,2,0
2870,1,0
2871,1,0
2872,1,0
2873,2,0
2874,1,0
2875,1,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,1,0
2885,1,0
2886,1,0
2887,1,0
2888,1,0
2889,1,0
2890,2,0
2891,2,0
2892,2,0
2893,0,1
2894,0,0
2895,0,0
2896,0,1
2897,0,1
2898,0,1
2899,0,1
2900,0,0
2901,0,0
2902,1,0
2903,2,0
2904,2,0
2905,2,0
2906,3,0
2907,2,0
2908,2,0
2909,2,0
2910,3,0
2911,3,0
2912,4,0
2913,3,0
2914,3,0
2915,2,0
2916,2,0
2917,1,0
2918,1,0
2919,1,0
2920,2,0
2921,2,0
2922,2,0
2923,1,0
2924,2,0
2925,2,0
2926,3,0
2927,3,0
2928,2,0
2929,2,0
2930,1,0
2931,0,0
2932,0,0
2933,0,0
2934,0,0
2935,0,0
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,0,0
2941,0,0
2942,0,0
2943,0,0
2944,0,0
2945,0,0
2946,1,0
2947,1,0
2948,1,0
2949,1,0
2950,2,0
2951,2,0
2952,1,0
2953,2,0
2954,2,0
2955,0,0
2956,0,0
2957,0,0
2958,1,0
2959,1,0
2960,1,1
2961,1,0
2962,0,0
2963,0,0
2964,0,0
2965,0,0
2966,0,0
2967,0,0
2968,0,0
2969,0,0
2970,1,0
2971,1,0
2972,2,0
2973,1,0
2974,2,0
2975,0,0
2976,1,0
2977,0,0
2978,0,0
2979,0,0
2980,0,0
2981,0,0
2982,0,0
2983,0,0
2984,0,0
2985,0,0
2986,1,0
2987,1,0
2988,1,0
2989,1,0
2990,0,0
2991,0,0
2992,0,0
2993,0,0
2994,1,0
2995,1,0
2996,1,0
2997,0,0
2998,0,0
2999,0,0
3000,0,0
3001,1,0
3002,1,0
3003,1,1
3004,1,0
3005,0,0
3006,0,0
3007,0,0
3008,0,0
3009,0,0
3010,1,0
3011,0,0
3012,2,0
3013,2,0
3014,1,0
3015,1,0
3016,1,0
3017,1,0
3018,1,0
3019,1,1
3020,0,0
3021,0,0
3022,0,0
3023,0,0
3024,0,0
3025,0,0
3026,0,0
3027,0,0
3028,0,0
3029,0,0
3030,1,0
3031,1,0
3032,1,0
3033,1,0
3034,0,0
3035,0,0
3036,0,0
3037,0,0
3038,0,0
3039,0,0
3040,0,0
3041,0,0
3042,0,0
3043,0,0
3044,0,0
3045,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3053,0,0
3054,0,0
3055,0,0
3056,0,0
3057,2,0
3058,2,0
3059,2,0
3060,1,0
3061,1,0
3062,1,1
3063,0,0
3064,0,0
3065,0,0
3066,0,0
3067,1,0
3068,1,0
3069,1,0
3070,1,0
3071,0,0
3072,0,0
3073,0,0
3074,0,0
3075,0,0
3076,0,0
3077,0,0
3078,0,0
3079,0,0
3080,0,0
3081,0,0
3082,1,0
3083,1,0
3084,0,0
3085,1,0
3086,0,0
3087,0,0
3088,1,0
3089,1,0
3090,1,0
3091,1,0
3092,1,0
3093,1,0
3094,2,0
3095,1,0
3096,1,0
3097,1,0
3098,0,0
3099,0,0
3100,0,0
3101,0,0
3102,0,0
3103,0,0
3104,0,0
3105,1,0
3106,1,0
3107,1,0
3108,1,0
3109,1,0
3110,1,0
3111,1,0
3112,1,0
3113,0,0
3114,0,0
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,1,0
3121,2,0
3122,1,0
3123,1,0
3124,1,0
3125,1,0
3126,0,0
3127,0,0
3128,0,0
3129,0,0
3130,0,0
3131,0,0
3132,0,0
3133,1,0
3134,1,0
3135,2,0
3136,2,0
3137,2,0
3138,2,0
3139,2,0
3140,1,0
3141,1,0
3142,0,0
3143,0,0
3144,0,0
3145,0,0
3146,0,1
3147,0,1
3148,0,2
3149,0,1
3150,0,1
3151,0,0
3152,0,0
3153,1,0
3154,1,0
3155,1,0
3156,1,0
3157,1,0
3158,0,0
3159,0,0
3160,0,0
3161,0,0
3162,0,0
3163,0,0
3164,0,0
3165,0,0
3166,0,0
3167,0,0
3168,0,0
3169,0,0
3170,0,0
3171,0,0
3172,0,0
3173,0,0
3174,0,0
3175,0,0
3176,0,0
3177,0,0
3178,0,0
3179,0,0
3180,0,0
3181,0,0
3182,0,0
3183,0,0
3184,0,0
3185,0,0
3186,0,0
3187,0,0
3188,0,0
3189,0,0
3190,0,0
3191,0,0
3192,0,0
3193,1,0
3194,1,0
3195,1,1
3196,0,0
3197,0,0
3198,0,0
3199,0,0
3200,0,0
3201,0,0
3202,0,0
3203,1,0
3204,1,0
3205,1,0
3206,0,0
3207,0,0
3208,0,0
3209,0,0
3210,0,0
3211,1,0
3212,0,1
3213,1,1
3214,2,1
3215,2,1
3216,2,1
3217,2,0
3218,2,0
3219,1,0
3220,1,0
3221,2,0
3222,2,0
3223,2,0
3224,3,0
3225,2,0
3226,3,0
3227,2,1
3228,2,0
3229,2,1
3230,3,1
3231,3,0
3232,2,0
3233,2,2
3234,2,0
3235,0,0
3236,0,0
3237,0,0
3238,0,0
3239,1,0
3240,1,0
3241,1,0
3242,1,1
3243,1,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,0,0
3249,1,0
3250,1,0
3251,2,0
3252,1,0
3253,2,0
3254,1,1
3255,1,0
3256,1,0
3257,1,1
3258,1,0
3259,1,0
3260,1,1
3261,1,0
3262,2,1
3263,2,0
3264,1,0
3265,0,0
3266,0,0
3267,1,0
3268,1,0
3269,2,1
3270,0,3
3271,2,1
3272,1,0
3273,1,0
3274,0,1
3275,1,0
3276,0,0
3277,0,0
3278,0,0
3279,0,0
3280,0,0
3281,0,0
3282,0,0
3283,0,0
3284,0,0
3285,0,0
3286,1,0
3287,2,0
3288,2,0
3289,2,0
3290,1,0
3291,0,0
3292,0,0
3293,0,0
3294,0,0
3295,0,0
3296,0,0
3297,0,0
3298,0,0
3299,0,0
3300,0,0
3301,0,0
3302,0,0
3303,0,0
3304,0,0
3305,0,0
3306,0,0
3307,1,0
3308,2,0
3309,2,0
3310,2,0
3311,0,0
3312,0,0
3313,0,0
3314,1,0
3315,1,0
3316,1,0
3317,1,0
3318,1,0
3319,1,0
3320,1,0
3321,0,0
3322,0,0
3323,0,0
3324,0,0
3325,0,0
3326,1,0
3327,1,0
3328,1,0
3329,1,1
3330,1,0
3331,0,0
3332,0,0
3333,0,0
3334,0,0
3335,1,0
3336,1,0
3337,1,0
3338,2,0
3339,1,0
3340,1,1
3341,1,0
3342,0,0
3343,0,0
3344,0,0
3345,0,0
3346,0,0
3347,1,0
3348,1,0
3349,1,0
3350,0,0
3351,0,0
3352,0,0
3353,0,1
3354,0,1
3355,0,1
3356,0,0
3357,2,0
3358,2,0
3359,2,1
3360,4,0
3361,3,0
3362,2,1
3363,2,0
3364,2,0
3365,3,1
3366,3,0
3367,1,1
3368,2,0
3369,1,0
3370,2,0
3371,2,0
3372,3,0
3373,2,0
3374,3,0
3375,2,0
3376,2,0
3377,1,1
3378,1,0
3379,1,0
3380,0,0
3381,0,0
3382,0,0
3383,0,0
3384,0,0
3385,0,0
3386,1,0
3387,1,0
3388,1,0
3389,1,0
3390,0,0
3391,0,0
3392,0,0
3393,0,0
3394,0,1
3395,0,1
3396,0,1
3397,0,0
3398,0,0
3399,1,0
3400,1,0
3401,0,0
3402,0,0
3403,0,0
3404,0,0
3405,0,1
3406,1,1
3407,1,0
3408,2,0
3409,3,0
3410,3,0
3411,2,0
3412,3,0
3413,3,1
3414,2,1
3415,1,0
3416,0,0
3417,0,0
3418,1,0
3419,0,0
3420,0,0
3421,0,0
3422,0,1
3423,0,1
3424,0,1
3425,0,1
3426,0,2
3427,0,2
3428,0,1
3429,0,1
3430,0,0
3431,1,0
3432,2,0
3433,2,0
3434,2,1
3435,2,0
3436,1,0
3437,0,0
3438,0,0
3439,0,0
3440,0,0
3441,1,0
3442,1,0
3443,1,0
3444,1,0
3445,2,0
3446,2,0
3447,2,0
3448,3,0
3449,4,0
3450,3,0
3451,1,0
3452,1,0
3453,1,0
3454,0,0
3455,0,0
3456,0,0
3457,0,0
3458,0,0
3459,1,0
3460,1,0
3461,1,0
3462,1,0
3463,1,0
3464,1,0
3465,1,0
3466,1,0
3467,1,1
3468,1,0
3469,0,1
3470,0,0
3471,0,0
3472,0,0
3473,0,0
3474,0,0
3475,0,0
3476,0,0
3477,0,0
3478,0,0
3479,0,0
3480,0,0
3481,0,0
3482,1,0
3483,1,0
3484,1,0
3485,1,0
3486,0,0
3487,0,0
3488,0,0
3489,0,0
3490,0,0
3491,1,0
3492,1,0
3493,0,0
3494,0,0
3495,0,0
3496,0,0
3497,0,0
3498,0,0
3499,0,0
3500,1,0
3501,2,0
3502,2,0
3503,3,0
3504,1,0
3505,0,0
3506,0,0
3507,1,0
3508,1,0
3509,1,0
3510,1,1
3511,0,1
3512,1,0
3513,0,0
3514,0,0
3515,0,0
3516,0,0
3517,0,0
3518,0,0
3519,0,0
3520,0,0
3521,0,0
3522,0,0
3523,0,0
3524,0,0
3525,0,0
3526,0,0
3527,0,0
3528,0,0
3529,0,0
3530,0,0
3531,0,0
3532,0,0
3533,0,0
3534,0,0
3535,1,0
3536,1,0
3537,2,0
3538,2,0
3539,1,0
3540,0,0
3541,0,0
3542,0,0
3543,0,0
3544,1,0
3545,1,0
3546,2,0
3547,2,0
3548,2,0
3549,1,1
3550,1,0
3551,0,0
3552,0,0
3553,1,0
3554,1,1
3555,1,0
3556,2,0
3557,2,1
3558,0,1
3559,1,0
3560,0,0
3561,0,0
3562,0,2
3563,0,1
3564,0,0
3565,1,0
3566,1,0
3567,1,0
3568,1,0
3569,0,0
3570,0,0
3571,0,0
3572,0,0
3573,0,0
3574,0,0
3575,0,0
3576,1,0
3577,1,0
3578,1,0
3579,1,0
3580,0,0
3581,0,0
3582,0,0
3583,0,0
3584,0,0
3585,0,0
3586,0,0
3587,0,0
3588,0,0
3589,0,0
3590,0,0
3591,0,0
3592,0,0
3593,0,0
3594,1,0
3595,1,0
3596,1,0
3597,0,0
3598,0,0
3599,0,0
3600,1,0
3601,1,0
3602,1,0
3603,1,0
3604,0,0
3605,0,0
3606,0,0
3607,1,0
3608,1,0
3609,1,0
3610,2,0
3611,1,1
3612,0,0
3613,0,1
3614,0,1
3615,0,1
3616,0,1
3617,0,0
3618,1,0
3619,1,0
3620,1,0
3621,1,0
3622,0,0
3623,0,0
3624,0,0
3625,1,0
3626,1,0
3627,1,0
3628,1,0
3629,0,0
3630,0,0
3631,0,0
3632,0,0
3633,0,0
3634,0,0
3635,0,0
3636,0,0
3637,0,0
3638,0,1
3639,0,1
3640,0,1
3641,1,0
3642,1,0
3643,1,0
3644,1,0
3645,1,1
3646,0,0
3647,0,0
3648,1,0
3649,1,0
3650,1,0
3651,2,0
3652,1,0
3653,3,0
3654,2,0
3655,1,0
3656,2,0
3657,1,0
3658,1,0
3659,1,0
3660,1,0
3661,0,0
3662,0,0
3663,0,0
3664,0,0
3665,0,0
3666,0,0
3667,0,1
3668,0,1
3669,0,0
3670,0,0
3671,0,0
3672,0,0
3673,0,0
3674,0,0
3675,2,0
3676,2,0
3677,2,0
3678,2,0
3679,2,0
3680,0,1
3681,1,1
3682,2,1
3683,2,0
3684,2,0
3685,2,0
3686,2,0
3687,3,0
3688,2,0
3689,1,0
3690,2,1
3691,2,0
3692,2,0
3693,2,0
3694,2,1
3695,1,2
3696,2,1
3697,2,0
3698,2,0
3699,3,0
3700,2,0
3701,3,1
3702,1,0
3703,1,0
3704,1,0
3705,0,1
3706,0,2
3707,0,1
