,small_cars,large_cars
3708,1,0
3709,1,0
3710,1,0
3711,2,1
3712,1,0
3713,2,0
3714,0,1
3715,0,0
3716,2,0
3717,2,0
3718,1,0
3719,1,0
3720,1,1
3721,3,0
3722,3,0
3723,3,0
3724,4,0
3725,4,0
3726,3,1
3727,3,0
3728,2,1
3729,2,0
3730,2,0
3731,1,0
3732,3,0
3733,2,0
3734,2,0
3735,3,0
3736,3,0
3737,3,0
3738,3,0
3739,3,1
3740,2,0
3741,2,0
3742,2,0
3743,2,0
3744,0,0
3745,0,0
3746,0,0
3747,1,0
3748,1,0
3749,1,0
3750,2,0
3751,3,1
3752,2,0
3753,2,0
3754,2,0
3755,1,2
3756,0,1
3757,0,1
3758,0,1
3759,1,0
3760,2,0
3761,2,0
3762,2,1
3763,1,0
3764,2,1
3765,2,0
3766,2,1
3767,1,1
3768,0,0
3769,0,0
3770,0,0
3771,0,0
3772,0,0
3773,2,0
3774,1,0
3775,2,0
3776,2,0
3777,1,1
3778,0,1
3779,0,1
3780,0,1
3781,0,0
3782,1,0
3783,2,0
3784,3,1
3785,3,0
3786,3,0
3787,3,0
3788,2,0
3789,2,0
3790,1,0
3791,3,0
3792,2,0
3793,2,0
3794,2,1
3795,3,2
3796,1,0
3797,1,0
3798,1,0
3799,2,0
3800,2,0
3801,2,0
3802,1,0
3803,1,0
3804,0,0
3805,1,0
3806,1,0
3807,2,1
3808,2,1
3809,1,0
3810,1,0
3811,0,0
3812,0,0
3813,0,0
3814,1,0
3815,1,0
3816,1,0
3817,1,0
3818,1,0
3819,0,0
3820,0,0
3821,0,0
3822,0,0
3823,0,0
3824,0,0
3825,0,0
3826,0,0
3827,0,0
3828,0,0
3829,0,0
3830,0,0
3831,0,0
3832,1,0
3833,1,0
3834,1,0
3835,1,0
3836,1,0
3837,0,0
3838,0,0
3839,1,0
3840,1,0
3841,1,1
3842,1,0
3843,1,0
3844,1,0
3845,0,0
3846,0,0
3847,0,0
3848,0,0
3849,0,0
3850,1,0
3851,1,0
3852,1,0
3853,1,0
3854,2,0
3855,2,0
3856,2,0
3857,3,0
3858,3,0
3859,2,0
3860,1,1
3861,1,0
3862,0,0
3863,1,0
3864,1,0
3865,1,0
3866,1,0
3867,1,0
3868,0,0
3869,0,0
3870,0,0
3871,0,0
3872,0,0
3873,0,0
3874,0,0
3875,0,0
3876,0,0
3877,0,0
3878,0,0
3879,1,0
3880,1,0
3881,0,0
3882,1,0
3883,1,0
3884,1,0
3885,1,0
3886,1,0
3887,0,0
3888,0,0
3889,0,0
3890,1,0
3891,1,0
3892,1,0
3893,1,0
3894,0,0
3895,0,0
3896,0,0
3897,0,0
3898,1,0
3899,1,0
3900,1,0
3901,1,1
3902,0,0
3903,0,0
3904,0,0
3905,0,0
3906,0,0
3907,0,0
3908,0,0
3909,1,0
3910,1,0
3911,1,0
3912,0,0
3913,0,0
3914,0,0
3915,0,0
3916,0,0
3917,0,0
3918,0,0
3919,0,0
3920,0,0
3921,0,0
3922,0,0
3923,0,0
3924,0,0
3925,0,0
3926,0,0
3927,0,0
3928,0,0
3929,0,0
3930,0,1
3931,1,1
3932,1,1
3933,1,0
3934,0,0
3935,0,0
3936,1,0
3937,1,0
3938,1,0
3939,2,0
3940,3,0
3941,4,0
3942,3,0
3943,3,0
3944,1,0
3945,1,0
3946,1,0
3947,0,0
3948,0,0
3949,1,0
3950,1,0
3951,1,0
3952,1,0
3953,1,1
3954,0,0
3955,0,0
3956,1,0
3957,1,0
3958,1,0
3959,0,0
3960,0,0
3961,1,0
3962,0,0
3963,0,0
3964,0,0
3965,0,0
3966,0,0
3967,0,0
3968,0,0
3969,0,0
3970,0,0
3971,0,0
3972,0,0
3973,0,0
3974,0,0
3975,0,0
3976,0,0
3977,0,0
3978,0,0
3979,1,0
3980,1,0
3981,1,0
3982,0,0
3983,1,0
3984,0,0
3985,0,0
3986,0,0
3987,0,1
3988,0,1
3989,0,1
3990,0,0
3991,0,0
3992,0,0
3993,0,0
3994,0,0
3995,2,0
3996,2,0
3997,2,0
3998,2,0
3999,2,1
4000,1,1
4001,0,0
4002,1,0
4003,1,0
4004,2,0
4005,2,0
4006,2,0
4007,3,0
4008,0,1
4009,1,0
4010,1,0
4011,1,0
4012,2,0
4013,2,0
4014,1,1
4015,0,1
4016,0,0
4017,2,0
4018,1,0
4019,1,0
4020,1,0
4021,0,0
4022,1,0
4023,2,0
4024,2,0
4025,2,0
4026,3,0
4027,1,1
4028,1,0
4029,1,1
4030,1,1
4031,0,0
4032,0,0
4033,0,0
4034,0,0
4035,1,0
4036,1,0
4037,1,0
4038,1,0
4039,0,0
4040,1,0
4041,1,0
4042,1,0
4043,1,0
4044,0,0
4045,0,0
4046,0,0
4047,0,0
4048,0,0
4049,1,0
4050,2,0
4051,2,0
4052,2,0
4053,1,0
4054,0,0
4055,1,0
4056,1,0
4057,1,0
4058,1,0
4059,1,0
4060,0,0
4061,0,0
4062,0,0
4063,0,0
4064,1,0
4065,1,0
4066,1,0
4067,0,1
4068,1,0
4069,0,0
4070,0,0
4071,0,0
4072,0,0
4073,1,0
4074,1,0
4075,1,0
4076,0,0
4077,0,0
4078,0,0
4079,0,0
4080,0,0
4081,0,0
4082,0,0
4083,0,0
4084,0,0
4085,0,0
4086,0,0
4087,0,0
4088,0,0
4089,0,0
4090,0,0
4091,0,0
4092,0,0
4093,0,0
4094,0,0
4095,0,0
4096,0,0
4097,0,0
4098,1,0
4099,1,0
4100,1,0
4101,1,0
4102,1,0
4103,0,1
4104,0,0
4105,1,0
4106,1,0
4107,1,0
4108,2,0
4109,2,0
4110,2,0
4111,3,0
4112,2,0
4113,1,1
4114,0,2
4115,0,1
4116,0,1
4117,0,0
4118,0,0
4119,0,0
4120,0,0
4121,0,0
4122,0,0
4123,0,0
4124,0,0
4125,0,0
4126,0,0
4127,1,0
4128,2,0
4129,2,0
4130,1,0
4131,2,0
4132,3,1
4133,3,1
4134,2,0
4135,3,0
4136,3,0
4137,2,0
4138,2,2
4139,2,1
4140,0,1
4141,1,1
4142,1,1
4143,4,0
4144,3,0
4145,3,0
4146,2,0
4147,2,0
4148,2,0
4149,1,0
4150,1,0
4151,1,0
4152,1,2
4153,1,0
4154,1,0
4155,0,0
4156,0,0
4157,0,0
4158,0,0
4159,0,0
4160,0,0
4161,0,0
4162,0,0
4163,1,0
4164,1,0
4165,1,0
4166,1,0
4167,0,0
4168,0,0
4169,0,0
4170,0,0
4171,0,0
4172,0,0
4173,0,2
4174,0,2
4175,0,2
4176,0,2
4177,1,1
4178,1,0
4179,1,0
4180,1,0
4181,0,0
4182,0,0
4183,0,0
4184,0,0
4185,0,0
4186,0,0
4187,0,0
4188,0,0
4189,0,0
4190,0,0
4191,0,0
4192,0,0
4193,0,0
4194,0,0
4195,0,0
4196,1,0
4197,1,0
4198,1,0
4199,1,0
4200,1,0
4201,0,0
4202,0,0
4203,0,0
4204,1,0
4205,1,0
4206,1,1
4207,0,0
4208,1,0
4209,1,0
4210,1,0
4211,0,1
4212,1,1
4213,0,1
4214,1,1
4215,1,1
4216,1,0
4217,1,0
4218,1,1
4219,1,0
4220,0,0
4221,0,0
4222,0,0
4223,0,0
4224,0,1
4225,0,1
4226,0,1
4227,0,0
4228,1,0
4229,1,0
4230,1,0
4231,1,0
4232,1,0
4233,0,0
4234,0,0
4235,1,0
4236,1,0
4237,2,0
4238,1,0
4239,3,0
4240,2,0
4241,2,0
4242,2,0
4243,1,1
4244,1,1
4245,1,0
4246,1,0
4247,1,0
4248,1,0
4249,2,0
4250,2,1
4251,1,0
4252,1,0
4253,2,0
4254,3,0
4255,3,0
4256,2,0
4257,3,0
4258,2,0
4259,2,0
4260,1,0
4261,2,0
4262,2,0
4263,1,0
4264,1,0
4265,1,1
4266,1,0
4267,1,1
4268,1,1
4269,1,0
4270,0,1
4271,1,0
4272,1,0
4273,1,0
4274,0,0
4275,1,0
4276,1,0
4277,0,0
4278,1,0
4279,1,0
4280,1,0
4281,1,0
4282,2,0
4283,2,0
4284,1,0
4285,1,0
4286,0,0
4287,0,0
4288,1,0
4289,1,0
4290,1,0
4291,1,0
4292,0,0
4293,0,0
4294,1,0
4295,1,0
4296,2,0
4297,3,0
4298,3,0
4299,2,0
4300,3,0
4301,2,1
4302,1,1
4303,1,0
4304,1,0
4305,1,0
4306,1,0
4307,1,1
4308,1,1
4309,0,1
4310,0,0
4311,0,0
4312,1,0
4313,1,0
4314,1,1
4315,2,0
4316,2,0
4317,1,0
4318,1,0
4319,0,0
4320,0,0
4321,0,0
4322,0,0
4323,0,0
4324,1,0
4325,1,0
4326,0,0
4327,0,0
4328,0,0
4329,0,0
4330,1,0
4331,1,0
4332,1,0
4333,0,0
4334,0,0
4335,1,0
4336,1,0
4337,1,0
4338,0,0
4339,0,0
4340,1,0
4341,1,0
4342,1,0
4343,0,0
4344,0,0
4345,0,0
4346,1,0
4347,0,1
4348,1,0
4349,1,0
4350,0,0
4351,0,0
4352,0,0
4353,0,0
4354,0,0
4355,0,0
4356,0,0
4357,0,0
4358,0,0
4359,0,0
4360,0,0
4361,0,0
4362,0,0
4363,0,0
4364,0,0
4365,0,0
4366,0,0
4367,0,0
4368,0,0
4369,0,0
4370,0,0
4371,0,0
4372,0,0
4373,0,0
4374,0,0
4375,0,0
4376,0,0
4377,0,0
4378,0,0
4379,0,0
4380,0,0
4381,0,0
4382,0,0
4383,0,0
4384,0,0
4385,0,0
4386,0,0
4387,0,0
4388,0,0
4389,0,0
4390,0,0
4391,0,0
4392,0,0
4393,0,0
4394,0,0
4395,0,0
4396,0,0
4397,0,0
4398,0,0
4399,0,0
4400,0,0
4401,0,0
4402,0,0
4403,0,0
4404,0,0
4405,0,0
4406,0,0
4407,0,1
4408,0,1
4409,0,1
4410,0,0
4411,0,0
4412,1,0
4413,1,0
4414,1,0
4415,1,0
4416,1,0
4417,0,0
4418,0,0
4419,0,0
4420,0,0
4421,0,0
4422,0,1
4423,0,1
4424,0,0
4425,0,0
4426,0,0
4427,0,0
4428,0,0
4429,0,0
4430,0,0
4431,1,0
4432,1,0
4433,1,0
4434,1,1
4435,1,0
4436,2,0
4437,2,0
4438,2,0
4439,1,0
4440,1,0
4441,1,0
4442,0,0
4443,0,0
4444,1,0
4445,1,1
4446,1,0
4447,1,1
4448,0,1
4449,0,1
4450,1,0
4451,1,0
4452,0,1
4453,0,1
4454,0,1
4455,0,1
4456,0,0
4457,2,0
4458,2,0
4459,2,0
4460,2,0
4461,3,0
4462,1,0
4463,1,0
4464,1,0
4465,0,0
4466,0,0
4467,0,0
4468,0,0
4469,0,0
4470,0,0
4471,0,0
4472,0,0
4473,1,0
4474,1,0
4475,1,0
4476,0,0
4477,1,0
4478,2,0
4479,2,0
4480,2,0
4481,1,0
4482,1,1
4483,1,2
4484,0,1
4485,2,2
4486,1,1
4487,2,1
4488,2,2
4489,2,0
4490,1,0
4491,1,0
4492,2,0
4493,1,0
4494,2,1
4495,2,0
4496,2,0
4497,3,0
4498,3,0
4499,2,0
4500,2,0
4501,2,0
4502,3,0
4503,1,0
4504,1,0
4505,2,0
4506,2,1
4507,2,0
4508,2,0
4509,3,0
4510,2,0
4511,1,1
4512,3,0
4513,3,0
4514,2,0
4515,2,0
4516,3,1
4517,1,1
4518,2,1
4519,2,1
4520,1,2
4521,1,0
4522,2,0
4523,2,0
4524,2,1
4525,2,0
4526,1,0
4527,1,0
4528,0,0
4529,1,0
4530,1,0
4531,1,0
4532,1,0
4533,1,0
4534,1,0
4535,0,0
4536,1,0
4537,1,0
4538,2,1
4539,1,1
4540,3,0
4541,2,1
4542,0,0
4543,2,0
4544,1,0
4545,1,1
4546,1,0
4547,1,0
4548,0,0
4549,0,0
4550,0,0
4551,1,0
4552,1,0
4553,2,0
4554,2,0
4555,1,0
4556,1,0
4557,1,0
4558,1,0
4559,0,0
4560,1,0
4561,1,0
4562,1,0
4563,2,0
4564,1,0
4565,0,1
4566,2,1
4567,1,0
4568,0,0
4569,0,1
4570,1,0
4571,1,0
4572,1,0
4573,1,0
4574,0,0
4575,0,0
4576,0,0
4577,0,0
4578,1,0
4579,2,0
4580,2,0
4581,2,0
4582,2,0
4583,2,0
4584,0,0
4585,0,0
4586,0,0
4587,0,0
4588,0,0
4589,0,0
4590,0,0
4591,0,0
4592,0,0
4593,0,0
4594,2,0
4595,2,0
4596,2,0
4597,3,0
4598,2,0
4599,1,0
4600,1,0
4601,0,0
4602,1,0
4603,1,0
4604,2,0
4605,2,0
4606,2,0
4607,2,0
4608,1,0
4609,0,0
4610,2,0
4611,2,0
4612,2,1
4613,0,1
4614,0,0
4615,0,0
4616,0,0
4617,0,0
4618,1,0
4619,1,0
4620,1,0
4621,1,0
4622,1,0
4623,0,0
4624,0,0
4625,0,0
4626,0,1
4627,0,1
4628,0,1
4629,0,0
4630,0,0
4631,0,0
4632,0,0
4633,0,0
4634,0,0
4635,0,0
4636,0,0
4637,0,0
4638,1,0
4639,1,0
4640,1,0
4641,1,0
4642,1,0
4643,0,0
4644,0,0
4645,0,0
4646,0,0
4647,0,0
4648,0,0
4649,1,0
4650,1,0
4651,1,0
4652,0,0
4653,0,0
4654,0,0
4655,0,0
4656,0,0
4657,0,0
4658,0,0
4659,1,0
4660,1,1
4661,1,0
4662,2,0
4663,2,0
4664,1,0
4665,1,1
4666,1,0
4667,0,0
4668,0,0
4669,1,0
4670,1,0
4671,1,0
4672,0,1
4673,1,0
4674,0,0
4675,0,0
4676,1,0
4677,2,0
4678,3,0
4679,4,0
4680,2,0
4681,2,0
4682,1,0
4683,0,0
4684,0,0
4685,0,0
4686,1,0
4687,1,0
4688,2,1
4689,2,1
4690,2,1
4691,1,1
4692,2,0
4693,1,0
4694,1,0
4695,0,0
4696,0,0
4697,1,0
4698,1,0
4699,1,0
4700,2,0
4701,2,0
4702,2,0
4703,2,1
4704,2,1
4705,0,0
4706,1,0
4707,1,0
4708,0,0
4709,0,0
4710,0,0
4711,0,0
4712,0,0
4713,0,0
4714,0,0
4715,0,0
4716,0,0
4717,0,0
4718,0,0
4719,0,0
4720,0,0
4721,0,0
4722,0,0
4723,0,0
4724,0,0
4725,0,0
4726,1,0
4727,2,0
4728,2,0
4729,2,0
4730,3,0
4731,3,0
4732,2,0
4733,2,1
4734,3,0
4735,0,1
4736,1,0
4737,0,1
4738,0,0
4739,0,0
4740,0,0
4741,0,0
4742,0,0
4743,0,0
4744,0,0
4745,0,0
4746,0,0
4747,0,0
4748,0,0
4749,0,0
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,0
4755,0,0
4756,0,0
4757,0,0
4758,0,0
4759,0,0
4760,1,0
4761,1,0
4762,0,0
4763,0,0
4764,0,0
4765,0,1
4766,0,1
4767,0,1
4768,0,1
4769,0,0
4770,0,0
4771,0,0
4772,0,0
4773,0,0
4774,0,0
4775,0,0
4776,0,0
4777,0,0
4778,0,0
4779,0,0
4780,0,0
4781,1,0
4782,1,0
4783,1,0
4784,2,0
4785,2,0
4786,1,0
4787,1,0
4788,1,1
4789,0,0
4790,0,0
4791,0,0
4792,0,0
4793,0,0
4794,0,0
4795,0,0
4796,0,0
4797,1,0
4798,1,0
4799,2,0
4800,2,0
4801,2,0
4802,2,0
4803,0,0
4804,1,0
4805,1,0
4806,1,0
4807,1,0
4808,2,0
4809,1,0
4810,1,0
4811,1,0
4812,1,0
4813,0,0
4814,1,0
4815,1,0
4816,1,0
4817,0,0
4818,1,0
4819,0,0
4820,0,0
4821,0,0
4822,0,0
4823,0,1
4824,0,1
4825,1,0
4826,1,0
4827,1,1
4828,1,0
4829,1,1
4830,0,0
4831,0,0
4832,0,0
4833,0,0
4834,0,0
4835,0,0
4836,0,0
4837,0,0
4838,1,0
4839,2,0
4840,3,0
4841,3,0
4842,3,0
4843,3,0
4844,3,0
4845,1,0
4846,1,0
4847,3,0
4848,3,0
4849,2,0
4850,3,0
4851,3,0
4852,3,0
4853,3,0
4854,2,2
4855,0,1
4856,1,0
4857,1,1
4858,1,0
4859,1,0
4860,1,0
4861,0,0
4862,0,0
4863,0,0
4864,1,0
4865,1,0
4866,2,0
4867,2,0
4868,2,0
4869,2,1
4870,2,0
4871,2,0
4872,1,0
4873,1,0
4874,1,0
4875,2,0
4876,1,0
4877,2,0
4878,2,0
4879,2,0
4880,0,0
4881,1,1
4882,0,1
4883,1,1
4884,1,1
4885,1,1
4886,2,0
4887,2,0
4888,1,0
4889,2,0
4890,2,0
4891,2,2
4892,1,0
4893,1,0
4894,1,0
4895,0,0
4896,0,0
4897,0,0
4898,1,0
4899,1,0
4900,2,0
4901,2,0
4902,3,0
4903,2,0
4904,3,0
4905,3,0
4906,2,0
4907,3,1
4908,3,1
4909,3,0
4910,3,0
4911,3,0
4912,2,0
4913,1,0
4914,2,0
4915,1,0
4916,1,0
4917,0,0
4918,0,0
4919,0,0
4920,0,0
4921,0,0
4922,0,0
4923,0,0
4924,0,0
4925,2,0
4926,2,0
4927,2,0
4928,2,0
4929,2,0
4930,2,0
4931,2,0
4932,2,1
4933,3,0
4934,2,0
4935,1,2
4936,2,1
4937,1,1
4938,1,1
4939,1,1
4940,1,0
4941,1,1
4942,0,0
4943,0,0
4944,0,0
4945,0,0
4946,1,0
4947,1,0
4948,1,0
4949,1,0
4950,2,0
4951,1,0
4952,1,0
4953,1,0
4954,1,0
4955,0,0
4956,0,0
4957,0,0
4958,0,0
4959,0,0
4960,0,0
4961,1,0
4962,1,0
4963,1,0
4964,1,1
4965,2,1
4966,1,0
4967,2,0
4968,2,0
4969,2,0
4970,3,0
4971,3,0
4972,2,0
4973,2,0
4974,2,0
4975,1,0
4976,1,0
4977,2,0
4978,2,1
4979,1,1
4980,3,1
4981,2,0
4982,1,0
4983,1,1
4984,2,0
4985,1,0
4986,1,0
4987,1,0
4988,0,0
4989,0,0
4990,0,0
4991,0,0
4992,2,0
4993,2,0
4994,2,0
4995,3,0
4996,2,0
4997,2,0
4998,2,0
4999,1,0
5000,2,0
5001,2,0
5002,1,0
5003,1,0
5004,1,0
5005,0,0
5006,0,0
5007,0,0
5008,0,0
5009,0,0
5010,0,0
5011,0,0
5012,0,0
5013,1,0
5014,1,0
5015,1,0
5016,0,0
5017,1,0
5018,0,0
5019,0,0
5020,0,0
5021,0,0
5022,0,0
5023,0,0
5024,0,0
5025,0,0
5026,0,0
5027,0,0
5028,0,0
5029,0,0
5030,0,0
5031,0,0
5032,0,0
5033,0,0
5034,0,0
5035,0,0
5036,0,0
5037,0,0
5038,0,0
5039,0,0
5040,0,0
5041,0,0
5042,0,0
5043,0,0
5044,0,0
5045,0,0
5046,0,0
5047,0,0
5048,0,0
5049,0,0
5050,0,0
5051,0,0
5052,0,0
5053,0,0
5054,0,0
5055,1,0
5056,1,0
5057,1,0
5058,0,0
5059,0,0
5060,0,0
5061,2,0
5062,2,0
5063,2,0
5064,2,0
5065,2,0
5066,1,1
5067,1,1
5068,1,0
5069,1,0
5070,2,0
5071,2,0
5072,1,1
5073,1,0
5074,0,0
5075,0,0
5076,0,0
5077,0,0
5078,1,0
5079,2,0
5080,1,0
5081,1,1
5082,0,1
5083,0,0
5084,0,0
5085,0,0
5086,0,0
5087,0,0
5088,0,0
5089,0,0
5090,0,0
5091,0,0
5092,1,0
5093,1,0
5094,1,0
5095,0,0
5096,0,0
5097,0,0
5098,0,0
5099,0,0
5100,0,0
5101,0,0
5102,0,0
5103,0,1
5104,1,0
5105,1,0
5106,0,0
5107,0,0
5108,0,0
5109,0,0
5110,1,0
5111,1,0
5112,1,0
5113,1,0
5114,1,0
5115,0,0
5116,0,0
5117,0,1
5118,0,1
5119,0,1
5120,0,0
5121,0,0
5122,0,0
5123,0,0
5124,0,0
5125,1,0
5126,1,0
5127,1,0
5128,2,0
5129,2,0
5130,2,0
5131,2,0
5132,1,0
5133,1,0
5134,0,0
5135,0,0
5136,0,0
5137,0,0
5138,0,0
5139,0,0
5140,0,0
5141,0,0
5142,0,0
5143,0,0
5144,0,0
5145,0,0
5146,0,0
5147,0,0
5148,0,0
5149,0,0
5150,0,0
5151,0,0
5152,0,0
5153,0,0
5154,1,0
5155,1,0
5156,1,0
5157,0,0
5158,1,0
5159,0,0
5160,1,0
5161,1,0
5162,2,0
5163,2,0
5164,1,0
5165,1,0
5166,0,1
5167,0,0
5168,0,0
5169,0,0
5170,0,0
5171,0,0
5172,0,0
5173,0,0
5174,0,0
5175,1,0
5176,1,0
5177,1,0
5178,1,0
5179,1,0
5180,0,0
5181,0,0
5182,0,0
5183,1,0
5184,1,0
5185,1,0
5186,1,0
5187,1,0
5188,0,0
5189,0,0
5190,0,0
5191,1,0
5192,1,0
5193,2,0
5194,2,0
5195,2,0
5196,2,0
5197,1,0
5198,1,0
5199,1,0
5200,1,0
5201,1,0
5202,0,0
5203,0,0
5204,0,0
5205,0,0
5206,1,0
5207,1,0
5208,0,0
5209,0,0
5210,0,0
5211,1,0
5212,1,0
5213,2,0
5214,2,0
5215,1,1
5216,1,0
5217,0,0
5218,0,0
5219,0,0
5220,0,0
5221,1,0
5222,1,0
5223,1,0
5224,1,0
5225,3,0
5226,1,0
5227,0,1
5228,1,1
5229,0,1
5230,0,0
5231,1,0
5232,2,0
5233,1,1
5234,0,1
5235,0,1
5236,0,0
5237,0,0
5238,0,0
5239,0,0
5240,0,0
5241,0,0
5242,0,0
5243,1,0
5244,1,0
5245,2,0
5246,1,0
5247,2,0
5248,3,1
5249,1,0
5250,1,0
5251,3,0
5252,4,0
5253,2,0
5254,3,0
5255,5,0
5256,2,0
5257,2,0
5258,1,2
5259,0,0
5260,0,0
5261,0,0
5262,0,0
5263,0,0
5264,1,0
5265,1,0
5266,1,0
5267,1,0
5268,1,0
5269,0,0
5270,0,0
5271,0,0
5272,1,0
5273,1,0
5274,1,0
5275,0,0
5276,2,0
5277,2,0
5278,1,0
5279,1,0
5280,1,0
5281,0,1
5282,0,0
5283,0,0
5284,0,0
5285,0,0
5286,0,0
5287,0,0
5288,1,0
5289,1,0
5290,1,0
5291,0,0
5292,0,0
5293,1,0
5294,1,0
5295,1,0
5296,0,0
5297,1,0
5298,0,0
5299,0,0
5300,1,0
5301,1,1
5302,1,1
5303,0,1
5304,1,0
5305,1,0
5306,1,0
5307,1,0
5308,0,0
5309,0,0
5310,0,0
5311,0,0
5312,0,0
5313,0,0
5314,0,0
5315,0,0
5316,0,0
5317,1,0
5318,1,0
5319,1,0
5320,1,0
5321,0,0
5322,0,0
5323,0,0
5324,0,0
5325,0,0
5326,0,0
5327,0,0
5328,0,0
5329,0,0
5330,1,0
5331,1,0
5332,2,0
5333,2,0
5334,3,0
5335,1,0
5336,1,0
5337,1,0
5338,1,1
5339,0,0
5340,0,0
5341,0,0
5342,1,0
5343,1,0
5344,1,1
5345,0,1
5346,0,0
5347,0,0
5348,0,0
5349,0,0
5350,2,0
5351,1,0
5352,1,0
5353,2,0
5354,1,0
5355,0,0
5356,0,0
5357,0,0
5358,1,0
5359,2,1
5360,2,2
5361,1,2
5362,1,2
5363,3,1
5364,1,0
5365,1,0
5366,1,0
5367,1,0
5368,1,0
5369,1,0
5370,1,0
5371,1,0
5372,0,0
5373,0,0
5374,1,0
5375,1,0
5376,1,0
5377,1,0
5378,1,0
5379,0,0
5380,0,0
5381,0,0
5382,0,0
5383,0,0
5384,0,0
5385,0,0
5386,0,0
5387,0,0
5388,0,0
5389,0,0
5390,0,0
5391,0,0
5392,0,0
5393,0,0
5394,0,0
5395,0,0
5396,0,0
5397,0,0
5398,1,0
5399,2,0
5400,2,0
5401,2,0
5402,2,0
5403,3,0
5404,2,0
5405,0,1
5406,1,0
5407,0,0
5408,1,0
5409,0,0
5410,0,0
5411,0,0
5412,0,0
5413,0,0
5414,0,0
5415,1,0
5416,1,0
5417,1,0
5418,0,0
5419,0,0
5420,0,0
5421,0,0
5422,0,0
5423,0,0
5424,0,0
5425,0,0
5426,0,0
5427,0,0
5428,0,0
5429,0,0
5430,0,0
5431,0,0
5432,0,0
5433,0,0
5434,0,0
5435,0,0
5436,1,0
5437,0,0
5438,0,0
5439,0,0
5440,0,0
5441,0,0
5442,0,0
5443,0,0
5444,0,0
5445,0,0
5446,0,0
5447,0,0
5448,1,0
5449,2,0
5450,2,0
5451,3,0
5452,2,0
5453,2,0
5454,1,0
5455,1,1
5456,1,2
5457,0,1
5458,1,1
5459,0,0
5460,1,0
5461,1,0
5462,1,0
5463,0,0
5464,0,0
5465,0,0
5466,0,0
5467,0,0
5468,0,0
5469,0,0
5470,0,0
5471,0,0
5472,0,0
5473,0,0
5474,0,0
5475,0,0
5476,0,0
5477,0,0
5478,0,0
5479,0,0
5480,0,0
5481,0,0
5482,0,0
5483,0,0
5484,0,0
5485,0,0
5486,0,0
5487,0,0
5488,0,0
5489,1,0
5490,1,0
5491,1,0
5492,1,0
5493,1,0
5494,1,0
5495,1,0
5496,1,0
5497,0,0
5498,0,0
5499,0,0
5500,1,0
5501,1,0
